ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
950198,2025/6/30,宇都宮営業部,一般,全有機体炭素計,E製造業,187363,121439.1,3815812,632221,256313,285271,201053,12477,112612,245077,45887,5760,105645,2,既存先,一般リース,,当社受注,,2,銀行,5150,84,2.54%
905966,2025/7/1,宇都宮営業部,自動車,プレオプラス（小山支社②）,Rサービス（他に分類されないもの）,20002,8541.7,726982,726982,3103,56457,43163,35920,0,14755,0,12667,,0,既存先,自動車リース,1,当社受注,,2,銀行,1121.15,60,4.69%
905966,2025/7/1,宇都宮営業部,自動車,ノート（本社）,Rサービス業（他に分類されないもの）,20002,8541.7,726982,726982,3103,56457,43163,35920,0,14755,0,12667,,,既存先,自動車リース,1,当社受注,,2,銀行,2155.765,60,4.69%
950241,2025/7/29,宇都宮営業部,一般,サーバー,1卸売業・小売業,106836,0,1003532,142257,5963,6480,4631,3434,0,5995,0,3081,,,既存先,一般リース,1,当社受注,,,銀行,2070.182,60,2.67%
913608,2025/8/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,,当社受注,,1,ユーザー,825,60,2.23%
913608,2025/8/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,,当社受注,,,ユーザー,342,60,2.20%
962286,2025/7/11,宇都宮営業部,一般,レーザープリンター,1卸売業・小売業,23799.717,,6161050,835535,99699,85747,62597,2419,0,0,,20834,0,3,既存先,一般リース,1,当社受注,,,ユーザー,461.2,60,2.33%
921223,2025/7/4,宇都宮営業部,一般,パソコン32台,Rサービス（他に分されないもの）,291658,1973.45,8908858,1245643,126331,193615,128925,17929,0,28402,0,181814,,2,既存先,一般リース,1,当社受注,,2,銀行,6165.6,60,2.78%
913608,2025/4/10,宇都宮営業部,一般,警備用端末機器,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,15591,60,2.22%
950241,2025/7/29,宇都宮営業部,一般,ソフトウェア,1卸売業・小売業,106836,,1003532,142257,5963,6480,4631,3434,0,5995,,3081,,,既存先,一般リース,1,当社受注,,2,銀行,1369.818,60,2.69%
