ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
953038,2025/5/16,宇都宮営業部,自動車,アルト （H28年式）,p 医療・福祉,0,0,654408,560549,-98231,-80916,-81150,22494,0,12088,125,19953,D,0,既存先,一般リース,2,失注,,1,ユーザー,276.6,48,4.51%
930778,2025/6/3,宇都宮営業部,自動車,中古フォワード 8トン冷蔵車,H 運輸業・郵便業,46190,,82861,16682,2911,1718,1268,,19313,46006,0,2265,10771,,新規先,自動車リース,2,失注,黒達方法変更（賃・己責書）,2,銀行,4907.273,36,3.01%
930597,2025/5/9,宇都宮営業部,自動車,クボタ コンバイン,Rサービス案（他に分類されないもの）,37219,4689.2,20250,6453,-6833,-7056,-7266,3161,3840,20550,7415,137,,6,既存先,自動車リース,,失注,,2,銀行,11818.182,108,5.00%
907223,2025/6/18,宇都宮営業部,一般,本社事務所電話機入替,E 製造業,14264,,400930,91184,-20892,-15038,-16052,3570,10984,31690,3081,635,5518,8_1,既存先,一般リース,1,当社受注,,1,ユーザー,2700,72,3.78%
906581,2025/4/24,,一般,サーバー TX1330,E 製造業,1805610,21823.16,27992564,3678318,-438934,-410638,-495109,106193,476436,313704,670643,,116475,6,既存先,一般リース,1,当社受注,,,銀行,7978,60,1.29%
905937,2025/5/30,宇都宮営業部,一般,セキュリティーシステム,E 製造業,50000,1852.5,1109079,335188,166357,163447,143060,7667,17981,23337,0,9723,,,既存先,一般リース,1,当社受注,,,銀行,1815,60,2.63%
931040,2025/3/17,宇都宮営業部,自動車,ランドクルーザー250 VX,1卸売業・小売業,372090,30103,572078,447672,6186,20814,27331,61740,0,209581,,3992,0,,既存先,自動車リース,1,当社受注,,2,銀行,6309.655,60,2.01%
924647,2025/4/3,宇都宮営業部,自動車,スーパーグレート 脱着装置付コンテナ専用車,Rサービス案（他に分類されないもの）,79574,26391,424688,424688,11854,14517,13965,50784,,57368,69466,7932,,4,新規先,自動車リース,1,当社受注,,2,銀行,27300,60,2.04%
921100,2025/2/28,宇都宮営業部,一般,フォークリフト（北利根倉庫No.22）,Rサービス業（他に分類されないもの）,20000,2748.4,1320806,226953,36626,53400,87754,21368,54916,8851,94985,5862,114791,4,既存先,一般リース,1,当社受注,,1,ユーザー,2600,60,2.68%
926998,2025/5/26,宇都宮営業部,自動車,トヨタシエンタ（R2年式 福祉車両）,p医療・福祉,94432,8618.4,177260,177260,6492,771,771,22627,,,0,,,9,既存先,一般リース,1,当社受注,,1,ユーザー,2131.748,48,3.52%
910623,2025/4/14,宇都宮営業部,自動車,日野プロフィア バン冷凍直結式,H 運輸業・郵便業,2883395,266939.5,6075224,744341,156830,168444,182303,21199,149269,67594,0,4084,765095,5,既存先,自動車リース,1,当社受注,,2,銀行,23850,60,1.91%
905938,2025/5/30,宇都宮営業部,一般,セキュリティーシステム,1卸売業・小売業,10000,2490.9,1176330,195283,82030,80584,55359,6487,,9512,0,7687,,5,新規先,一般リース,,当社受注,,2,銀行,2441,60,2.56%
909276,2025/5/28,宇都宮営業部,一般,電話設備 $3,Rサービス業（他に分されないもの）,44632,3696.9,114333,114333,-51947,-52606,-52642,2673,,3564,110,16695,l,9,既存先,一般リース,1,当社受注,,2,銀行,1080,84,3.55%
910071,2024/5/17,宇都宮営業部,一般,AP無煙焼却炉,E 製造業,50,19422.5,1380514,161185,26119,32121,20499,63,5007,6802,0,3413,11560,0,既存先,一般リース,1,当社受注,,1,ユーザー,15450,60,3.21%
908945,2024/11/12,宇都宮営業部,自動車,GIGA25,H 運輸業・郵便業,30000,34898.7,1081692,166918,31224,21906,19774,30789,47728,266,208647,1082,13079,8_2,既存先,自動車リース,1,当社受注,,2,銀行,18290,84,3.21%
920425,2025/4/23,宇都宮営業部,一般,生コンクリート品質管理システム ソフトウェア,E 製造業,10000,6083.2,2582972,914609,138238,143204,99736,35156,U,734152,-838155,235796,,2,既存先,一般リース,1,当社受注,,2,銀行,4400,60,2.53%
921100,2025/5/14,宇都宮営業部,自動車,いす”フォワードR3年車,Rサービス案（他に分類されないもの）,20000,2748.4,1320806,226953,36626,53400,87754,21368,54916,8851,94985,5862,114791,,既存先,自動車リース,1,当社受注,,1,ユーザー,7111,60,2.10%
961744,2024/9/20,宇都宮営業部,一般,SC-100T,Rサービス業（他に分類されないもの）,43322,5610,714713,220966,20061,21812,21427,5341,59075,182602,6646,10696,42830,9,既存先,一般リース,1,当社受注,,2,銀行,48181.818,72,1.71%
932330,2025/1/20,宇都宮営業部,自動車,ハイエースWG GL 10ニン 4ドア,Rサービス業（他に分類されないもの）,12000,3556.8,97543,84494,-2808,4568,3664,4007,,3142,,2987,,,新規先,自動車リース,1,当社受注,,,銀行,3219.409,60,3.84%
901441,2025/6/10,宇都宮営業部,一般,ヤマハ G31-APs 5人乗りゴルフカー 5台,1卸売業・小売業,119966,75182.37,604998,543199,-22596,47601,33849,14394,,1298,778,15084,,8_1,既存先,一般リース,1,当社受注,,2,銀行,5825,84,3.50%
930499,2025/1/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,14475,6896.5,1350897,1350897,155788,186459,420375,70990,0,310,4283,0,0,0,既存先,一般リース,1,当社受注,,2,銀行,2800,60,2.82%
924867,2025/5/30,宇都宮営業部,一般,防犯カメラ,E 製造業,29500,2470.2,436848,90544,26346,27169,18317,4789,15862,3043,D,2287,12455,,新規先,一般リース,1,当社受注,,2,銀行,2300,72,2.56%
909276,2025/5/28,宇都宮営業部,一般,パソコン Mat e タイプML,Rサービス業（他に分類されないもの）,44632,3696.9,114333,114333,-51947,-52606,-52642,2673,,3564,110,16695,,,新規先,一般リース,1,当社受注,,2,銀行,2341.2,60,3.29%
908579,2025/5/2,宇都宮営業部,自動車,ダイハツ ミライース ①,Rサービス業（他に分類されないもの）,11000,,146470,140862,-19874,-21401,-21473,,C,,,14172,0,8_2,既存先,自動車リース,1,当社受注,,1,ユーザー,1131.736,60,3.95%
