ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
932335,2025/1/20,宇都宮営業部,自動車,ノア,Rサービス業（他に分類されないもの）,5840,3236.8,32460,32460,1218,1809,1553,1357,,2180,,1500,,8_1,新規先,自動車リース,1,当社受注,,2,銀行,3001.827,60,6.03%
913608,2025/4/24,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないも）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,329.5,60,1.52%
906373,2025/4/21,宇都宮営業部,一般,PC5台＋セキュリティ5兄弟＋複合機,H 運輸業・郵便業,278338,31384.4,525599,133249,45973,132343,62600,9449,39410,41934,29904,1275,0,5,既存先,一般リース,1,当社受注,,2,銀行,4258.916,60,2.51%
913608,2025/4/24,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,1230,60,1.61%
913608,2025/4/24,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,231.65,60,1.53%
913608,2025/4/24,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分離されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,810,60,1.54%
913608,2025/4/24,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分顔されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,224,60,1.57%
910447,2025/5/12,宇都宮営業部,自動車,トヨタダイナ,E 製造業,329208,2627.5,383391,220740,19791,40522,11827,0,15433,5076,0,22323,2370,,既存先,自動車リース,1,当社受注,,2,銀行,2199.4,60,4.09%
950594,2024/7/12,宇都宮営業部,一般,給材トロリー入替工事,E 製造業,164948,19014.9,684021,153835,10967,6915,3537,4344,7635,44002,96549,7370,4189,8.1,既存先,一般リース,1,当社受注,,2,銀行,11500,84,3.50%
908798,2025/2/4,宇都宮営業部,割賦,プロゲーター,E 製造業,445814,41626.67,648445,402032,52506,35458,31096,12803,59326,74295,9656,41146,825,,既存先,割賦,1,当社受注,,,銀行,8000,60,1.81%
