ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
932151,2025/10/8,宇都宮営業部,自動車,トラック（令和6年式）,H 運輸業・郵便業,16660,11622,534946,534946,3133,1870,1327,5332,,3389,0,62065,,,既存先,自動車リース,2,失注,舞方法更（部類・魚己資本）,2,銀行,18120.311,60,2.80%
912898,2025/5/7,宇都宮営業部,自動車,いすがGIGAウイング,Rサービス業（他に分類されないもの）,48058,80,343883,26576,-4985,-7753,-7834,1318,0,2056,0,3063,0,8_2,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,16936.164,60,2.51%
922378,2025/6/24,宇都宮営業部,一般,Windows Server 2022,1卸売業・小売業,43487,4781,992048,74596,152,12415,11412,3085,,571,230,7453,,2,既存先,一般リース,2,失注,他社合（レート）,2,銀行,3700,60,2.03%
909041,2024/12/2,宇都宮営業部,自動車,いす”エルフ,H 運輸業・郵便業,345748,20901.7,1899881,92267,-36084,-692,15913,930,278129,266925,,12785,208,,既存先,自動車リース,,失注,,2,銀行,28000,60,
918615,2025/9/3,宇都宮営業部,割賦,ホイールローダー,D 建設業,13654,9146.2,359794,41738,2854,1405,441,D,1659,22444,0,4773,7206,,既存先,割賦,2,失注,他社競合（レート）,2,銀行,2900,24,3.05%
909041,2024/12/2,宇都宮営業部,自動車,いす”エルフ,H 運物業・郵便業,345748,20901.7,1899881,92267,-36084,-692,15913,930,278129,266925,,12785,208,2,既存先,自動車リース,2,失注,調理方法食業（貴・自己貴金）,2,銀行,28000,60,
909137,2025/8/18,宇都宮営業部,一般,カービュウティシャン自動式洗車機,1卸売業・小売業,155000,,44096833,6489879,291131,653436,479304,673235,,385406,332673,179624,,4,既存先,一般リース,2,失注,他社競合（レート）,1,ユーザー,7760,72,2.32%
912898,2025/10/8,宇都宮営業部,自動車,いすダGIGAウイング,Rサービス（他に分類されないもの）,48058,80,343883,26576,-4985,-7753,-7834,1318,0,2056,0,3063,,8_2,既存先,自動車リース,,失注,他社競合（レート）,2,銀行,16936.164,60,2.51%
910080,2025/7/14,宇都宮営業部,一般,複合機（高崎支店用）,Rサービス業（他に分類されないもの）,106936,,1766486,1122020,21783,53152,33724,35221,0,49311,,30843,,,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,461.125,60,2.35%
924691,2025/6/16,宇都宮営業部,自動車,プロボックスHV GX ①,Rサービス業（他に分類されないもの）,560361.12,16837.9,1048476,671888,92491,49907,36823,171448,0,747202,23469,20038,76920,4,既存先,自動車リース,2,失注,他社競合（レート）,,銀行,1698.522,60,2.52%
