ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
969960,2025/6/24,,一般,リリーフ締付装置,E製造業,186.717,0,4829.318,282.871,103.424,117.705,117.29,1.545,96.089,383.652,2.559,19.151,109.231,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,17.25,84,3.21%
912730,2025/8/18,,一般,日立建機製 ミニ油圧ショベル,D建設業,5.9,,118.51,35.94,1.961,1.804,1.75,2.781,0.946,3.983,0.291,1.184,3.152,無格付,既存先,一般リース,1,当社受注,,2,銀行,6,60,2.53%
955629,2025/12/10,,自動車,メルセデスベンツ A200dセダン（令和4年式）,Rサービス業（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,0,,0,5.991,0,4,既存先,自動車リース,1,当社受注,,,銀行,0.01,17,
922537,2025/12/18,,一般,G-SCAN Z2 Flagship・エーミングPr oパッケ,Rサービス業（他に分されないもの）,8.195,3.1638,101.724,47.972,1.729,3.069,3.109,2.366,0,3.134,2.649,3.96,,無格付,既存先,一般リース,2,失注,関連方法（別★・自己資金）,2,銀行,1.33,60,4.57%
918872,2024/12/6,,自動車,小型バス ローザ,Rサービス業（他に分類されないもの）,333.906,1.7733,942.077,942.077,-6.399,-11.613,-11.613,89.713,,96.358,7.117,,0,5,既存先,自動車リース,1,当社受注,,2,銀行,7.53,72,3.21%
905660,2025/11/28,,自動車,三菱ふそうスーパーグレードFP-R,H 運輸業・郵便業,12.652,0,170.279,20.465,7.858,6.525,3.847,0.153,8.043,18.163,0,0.259,6.278,無格付,既存先,自動車リース,1,当社受注,,2,銀行,15.4,60,2.71%
923498,2025/12/17,,自動車,プジョー408,D 建設業,,3.2022,51.278,19.437,-3.254,-2.254,-3.661,0.386,0.358,,0,1.052,1.287,2,既存先,自動車リース,1,当社受注,,,銀行,3.213182,41,3.53%
901251,2025/6/23,,自動車,スーパーグレート,H 運輪業・郵便業,42.8,30.0807,1197.169,108.598,8.064,28.432,23.179,,48.262,63.967,0,5.851,32.064,無格付,既存先,自動車リース,1,当社受注,,2,銀行,19.7,60,2.14%
952881,2025/7/18,,自動車,UDトラックス クオン,H 運輪業・郵便業,2.896,3.504,365.28,60.429,19.439,26.799,18.31,,17.3,20.025,10.288,0.42,0.331,2,既存先,自動車リース,1,当社受注,,1,ユーザー,22.2,60,1.93%
933688,2025/11/26,,自動車,いす”エルフミオ 1. 15t,1卸売業・小売業,100.243,0,566.334,138.519,36.446,32.929,32.858,8.505,,0.689,,1.395,,9,新規先,自動車リース,1,当社受注,,2,銀行,4.5544,60,3.81%
925649,2025/6/2,,一般,横型マシニングセンタ a 71nx,E 製造業,136.634,358.5202,6746.311,493.455,-15.593,26.359,20.862,9.781,220.502,368.408,0,12,242.779,無格付,既存先,一般リース,2,失注,設検資見合せ（鉄道・基算）,2,銀行,46,84,2.51%
925649,2025/6/2,,一般,横型マシニングセンタ a 71nx,E製造業,136.634,358.5202,6746.311,493.455,-15.593,26.359,20.862,9.781,220.502,368.408,0,12,242.779,2,既存先,一般リース,2,失注,設備投資見合せ（鉄道・並節）,2,銀行,46,84,2.51%
933349,2025/7/29,,自動車,トヨタ クラウン SPORT Z,Rサービス業（他に分類されないもの）,2.7,0,17.528,16.652,0.213,0.167,0.021,0.457,,1.215,1.916,1.718,,無格付,新規先,自動車リース,2,失注,設備投資見合せ（道・延期）,2,銀行,5.820918,60,
935886,2025/11/5,,一般,電話設備一式,1卸売業・小売業,30,0,4422.351,839.043,309.599,316.679,212.456,16.7,,20.533,0.167,11.074,0,9,既存先,一般リース,2,失注,他社合（レート）,2,銀行,0.65,60,2.04%
918916,2025/9/10,,自動車,ミライース,p 医療・福祉,33.32,0,2224.041,2039.5,-5.972,29.747,29.242,77.181,,271.592,-2275.187,51.056,,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,0.985445,60,3.83%
925649,2025/6/2,,一般,横型マシニングセンタ a 71nx,E製造業,136.634,358.5202,6746.311,493.455,-15.593,26.359,20.862,9.781,220.502,368.408,0,12,242.779,2,既存先,一般リース,2,失注,設備投資見合せ〔通・監師）,,銀行,47,84,2.51%
932230,2025/11/19,,一般,テレビ会議システム（本社、群馬営業所）,Rサービス業（他に分類されないもの）,252.101,,567.437,214.937,34.807,27.534,25.118,2.462,26.785,,12.001,21.881,12.494,6,既存先,一般リース,2,失注,他社競合（レート）,1,ユーザー,2.25,60,2.75%
921425,2025/11/6,,一般,ソフトウェア,Rサービス業（他に分類されないもの）,30.95,2.3878,298.379,173.015,62.976,42.968,42.968,5.168,,4.301,,6.129,,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.28625,60,2.79%
930482,2025/11/12,,一般,コマツ新車PC138US-11,1卸売業・小売業,215.935,5.3568,547.668,320.902,16.978,11.955,11.428,57.336,,97.626,,3.6,,要注意先,既存先,一般リース,1,当社受注,,2,銀行,21.1,96,3.21%
928613,2025/11/27,,自動車,UDトラックス トラクタ,H 運輸業・郵便業,161.953,34.41672,1402.554,1402.554,38.34,35.397,25.684,157.066,0,306.678,0.56,50.871,0,5,既存先,自動車リース,1,当社受注,,2,銀行,13.12,60,2.21%
971311,2025/11/28,,割賦,オフィス事務什器,E製造業,333.865,23.513643,2398.552,604.25,44.011,33.034,16.523,7.916,46.079,105.246,,33.022,,無格付,既存先,割賦,1,当社受注,,,銀行,12.13284,60,2.75%
925649,2025/7/14,,一般,ワイヤ放電加工機 ALN600G,E製造業,136.634,358.5202,6746.311,493.455,-15.593,26.359,20.862,9.781,220.502,368.408,,12,242.779,2,既存先,一般リース,1,当社受注,,2,銀行,21.31,84,2.36%
