ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
90954,2025/4/,宇都宮営業部,一般,プリンター,p 医療・福祉,18.75,57.6793,256.6,212.586,43.284,-12.308,-12.854,161.214,,20.14,7.997,216.071,0,9,既存先,一般リース,1,,,2,銀行,0.009,84,2.52%
90913,2025/4/,宇都宮営業部,一般,カービュウティシャン自動式洗車機,1卸売業・小売業,155,,4409.683,648.987,291.131,65.343,47.93,67.323,0,385.406,33.267,179.624,0,4,新規先,一般リース,2,失注,他社競合（レート）,1,ユーザー,11.305,72,2.50%
92793,2025/3/2,宇都宮営業部,自動車,いすyFORWARD,Rサービス業（他に分類されないもの）,16.003,0.8256,135.888,68.954,2.302,1.917,0.646,5.086,0,8.496,0,9.359,0,無格付,既存先,自動車リース,,失注,他社競合（レート）,2,銀行,9.27,60,3.21%
922748,2025/2/,宇都宮営業部,一般,画像読取装置 FCR PRIMA T2,p 医療・福祉,144.945,7.74,342.808,275.968,0.017,-3.087,0.099,15.719,0,0,0,8.347,0,要注意先,既存先,一般リース,2,失注,「産方法変更（期売・自己資金）,2,銀行,2.7,60,4.02%
932791,2025/4/1,宇都宮営業部,割賦,浄化槽,p 医療・福祉,182.382,,162.488,134.255,-61.843,-45.732,-45.474,61.791,0,0,73.348,34.049,0,4,新規先,割賦,2,失注,無毒方法変更（・自己貴金）,2,銀行,50,84,
93278,2025/4/1,宇都宮営業部,自動車,ハイエースバン DX GL,1卸売業・小売業,4.688,,202.01,10.695,3.216,3.553,2.43,1.972,0,2.768,0,5.041,0,無格付,新規先,自動車リース,2,失注,絵鶏役見合せ（改選・延期）,2,銀行,3.068721,60,2.84%
978548,2025/4/,宇都宮営業部,割賦,日立ホイールローダー,,190.829,148939.5.,139.596,744.966,378.235,395.05,63.186,26.15,94.897,314.02,16.877,10.437,14.858,2,既存先,割賦,2,失注,他社競合（レート）,2,銀行,168,60,1.80%
922152,2025/4/1！,宇都宮営業部,一般,炭酸ガスレーザー,p 医療・福祉,14.015,2.4351,148.648,117.402,6.632,10.489,10.25,81.523,0,18.024,64.115,64.988,0,要注意先,既存先,一般リース,2,失注,他社総合（レート）,,銀行,1.045,60,3.36%
909734,2025/2/2,宇都宮営業部,自動車,キャラバン標準ルーフ,H 運輸業・郵便業,288.869531,16.4602,961.123,508.254,86.045,92.727,77.929,40.014,0,77.667,1.015,44.928,0,5,既存先,自動車リース,,失注,他社競合（レート）,2,銀行,13.8525,60,2.51%
927932,2025/4/1,宇都宮営業部,自動車,いす ”FORWARD,Rサービス業（他に分類されないもの）,16.003,0.8256,135.888,68.954,2.302,1.917,0.646,5.086,0,8.496,,9.359,0,無格付,既存先,自動車リース,2,失注,調方法変更（青・自己資金）,,銀行,10.09582,60,3.01%
