ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
922124,2025/6/24,宇都宮営業部,一般,新明和製コンテナ,D 建設業,56500,4431.35,401966,79257,2000,1989,1175,3620,1614,8207,,3354,7792,,既存先,一般リース,1,当社受注,,2,銀行,636.364,84,5.10%
933141,2025/6/24,宇都宮営業部,一般,データベースサーバ、パソコン,1卸売業・小売業,8750,0,759833,60277,1499,8604,8394,817,0,,,9384,,,新規先,一般リース,1,当社受注,,2,銀行,5078,60,3.34%
913970,2025/7/29,宇都宮営業部,割賦,岩通製ビジネスホン,1卸売業・小売業,504396,0,1506503,205666,57356,58726,79155,31237,,91427,7307,21126,,5,新規先,割賦,1,当社受注,,,銀行,999.5,72,2.91%
931338,2025/8/12,宇都宮営業部,自動車,UDトラック 9月登録分,H 運輪業・郵便業,43750,8657.4,1919404,101485,12191,33267,19889,1555,306872,3017340,-3251461,255,234196,5,既存先,自動車リース,1,当社受注,,2,銀行,23605,60,2.00%
933141,2025/6/24,宇都宮営業部,一般,データベースサーバ、パソコン,1卸売業・小売業,8750,0,759833,60277,1499,8604,8394,817,,,,9384,,,既存先,一般リース,1,当社受注,,2,銀行,626,60,3.41%
927280,2025/8/27,宇都宮営業部,一般,エンドポイントセキュリティ,1卸売業・小売業,89077,11661,414489,410430,20184,11810,7271,12935,,60350,,6853,0,5,既存先,一般リース,1,当社受注,,2,銀行,2600,60,3.53%
917226,2025/8/7,宇都宮営業部,割賦,全自動錠剤分包機,p 医療・福祉,479312,3227.75,2941439,2641246,4566,35927,22172,168609,,479,112618,111664,D,,既存先,割賦,1,当社受注,,2,銀行,5164,84,2.57%
915962,2025/8/4,宇都宮営業部,一般,デスクトップPC,E製造業,340318,0,664888,127172,144,-3455,-3414,2837,23388,108501,3623,132,1800,,既存先,一般リース,1,当社受注,,,銀行,1050,60,2.79%
929292,2025/9/3,宇都宮営業部,自動車,いす”4 tウイング①,H 運輪業・郵便業,15491,5686.2,246817,238872,-2967,-2166,-2166,5058,,7761,,1866,,9,既存先,自動車リース,1,当社受注,,,銀行,4300,25,2.61%
912404,2025/8/5,宇都宮営業部,一般,NAKAYO XI-LS 設置設（,M 宿泊業・飲食サービス業,79175.122,,133576,123024,15448,13908,10839,13674,,45694,,1682,,9,新規先,一般リース,1,当社受注,,2,銀行,1800,72,3.78%
902340,2025/5/14,宇都宮営業部,自動車,いす”エルフ（令和4年式）,E 製造業,181901.4,,1325343,-21820,-57541,-1594,-764,,90286,217022,1076,D,4608,9,既存先,自動車リース,2,失注,他社合（レート）,,銀行,6580,60,2.51%
921110,2025/8/22,宇都宮営業部,割賦,古紙リサイクルシステム,1卸売業・小売業,95858,11821.5,339267,228834,-13799,-7375,-2115,23590,,61896,,21425,0,8_1,既存先,割賦,1,当社受注,,2,ユーザー,3500,60,3.28%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324093,,1811909,114920,6439,-4204,-4438,1813,26970,81138,508,3265,1777,,既存先,自動車リース,1,当社受注,,2,銀行,20,24,
933075,2025/6/11,宇都宮営業部,一般,全自動式射出成形機,E 製造業,2000,,901301,175682,45565,47641,47576,3236,20448,29152,254,6410,1445,0,新規先,一般リース,2,失注,雲方法大王（炎・自己資金）,2,銀行,9100,60,2.52%
922450,2025/7/23,宇都宮営業部,一般,サーバー機／調剤くんV8,p 医療・福祉,69158,12334.8,1250591,486195,17183,16570,10802,26243,,55352,l,40470,,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,2800,60,2.58%
922450,2025/1/23,宇都宮営業部,一般,サーバー機／調剤くんV8,p 医療・福祉,69158,12334.8,1250591,486195,17183,16570,10802,26243,,55352,,40470,,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,1206,60,2.50%
926668,2025/5/21,宇都宮営業部,一般,ビデオカメラ,Rサービス業（他に分類されないもの）,254,,574738,238498,7586,1043,3123,28708,,134,772,15933,,9,新規先,一般リース,2,失注,,2,銀行,1200,60,3.38%
923484,2025/2/10,宇都宮営業部,自動車,トヨタハイエースパン,D建設業,367886,27985.9,2088561,365999,71345,58118,30540,16569,18251,37752,,10074,21026,4,既存先,自動車リース,1,当社受注,,2,銀行,3394.27,60,2.54%
932741,2025/4/7,宇都宮営業部,自動車,トヨタ ヴォクシー S-Z,H 運輸業・郵便業,25612,,278500,173106,23275,27633,27550,3717,0,3542,0,1709,,0,新規先,自動車リース,2,失注,他社競合（レート）,,銀行,3430.1,60,3.51%
910811,2025/8/7,宇都宮営業部,自動車,GIGA25（標準）,Rサービス業（他に分類されないも）,13316,0,6266249,1131811,498885,577106,275891,35405,268340,837072,-3071213,66342,1117613,5,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,18000,60,2.01%
932608,2025/7/14,宇都宮営業部,一般,排水処理設備,E製造業,50000,0,2183952,242991,-21362,30973,16702,4761,44081,124949,2091,6999,877,3,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,18464,84,2.50%
931137,2025/8/12,宇都宮営業部,自動車,③中古エルフ2t（初年度H26年10月）,Rサービス第（他に分類されないもの）,168586,20143.8,855587,437774,47605,47330,35299,22783,,31476,0,49773,,5,既存先,自動車リース,1,当社受注,,1,ユーザー,8444.627,60,2.50%
933175,2025/6/30,宇都宮営業部,自動車,トヨタ プロボックスパン,D建設業,0,D,2326007,279601,49758,72756,48651,1538,4075,7845,0,42239,52116,,新規先,自動車リース,2,失注,,2,銀行,1785.182,60,2.57%
933220,2025/7/4,宇都宮営業部,割賦,薄型地上式トラックスケール,E製造業,14200,,142362,17433,-1730,-1741,-1741,959,2573,4523,,378,712,0,新規先,割賦,2,失注,販産庁品変更（越・自呂金）,2,銀行,4390,84,2.81%
911609,2025/3/26,宇都宮営業部,自動車,いす※フォワード,D 建設業,98690,2882.3,826749,64857,15251,16387,21115,8655,23746,115949,0,2233,2874,,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,29589.759,60,2.01%
925484,2025/4/18,宇都宮営業部,自動車,トヨタカローラツーリング,E 製造業,0,7564.2,904136,312848,141562,152871,100675,3384,4286,8238,218,5082,3556,,既存先,自動車リース,1,当社受注,,2,銀行,2420.773,60,3.32%
906001,2025/8/18,宇都宮営業部,一般,CNCツインヘッドベンディングマシン,E製造業,88360,14235.4,554671,3891,-118141,-85465,-99664,8969,40818,12336,23244,14756,,8_1,既存先,一般リース,2,失注,業績不振,,銀行,18300,96,3.20%
913970,2025/8/5,宇都宮営業部,自動車,岩通製ビジネスホン,1卸売業・小売業,504396,0,1506503,205666,57356,58726,79155,31237,,91427,7307,21126,,5,新規先,自動車リース,2,失注,共方法次更（※★・自己資金）,2,銀行,3967.164,60,2.55%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324093,,1811909,114920,6439,-4204,-4438,1813,26970,81138,508,3265,1777,,既存先,自動車リース,1,当社受注,,2,銀行,20,25,
906164,2025/9/5,宇都宮営業部,一般,All inOneMeet ing Board,1卸売業・小売業,375809,558.95,3023014,724223,59738,81284,51628,19444,,246,15931,42920,,,既存先,一般リース,1,当社受注,,2,銀行,25990.1,60,1.95%
978548,2025/8/8,宇都宮営業部,割賦,日立ホイールローダー,E製造業,190829,148939.53,1395963,744966,378235,395050,63186,26150,94897,314020,16877,10437,14858,2,既存先,割賦,2,失注,他社競合（レート）,2,銀行,19800,60,1.85%
922450,2025/7/23,宇都宮営業部,一般,サーバー機／調剤くんV8,p 医療・福祉,69158,12334.8,1250591,486195,17183,16570,10802,26243,,55352,,40470,0,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,4298,60,2.54%
924158,2025/8/26,宇都宮営業部,一般,ボルボ キャブ付シャーシ,D 建設業,13599,23542,1332044,226313,21809,47301,37480,14065,68160,92940,0,16886,28818,,既存先,一般リース,2,失注,他社合（レート）,2,銀行,12500,60,2.04%
