ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
928949,2025/6/20,宇都宮営業部,自動車,日産 ルークス（中古）,D建設業,235416,6275.7,3363433,605919,107810,85891,59779,27072,D,38362,0,8074,0,5,既存先,一般リース,1,当社受注,,2,銀行,1366.605,47,2.83%
912485,2024/6/6,宇都宮営業部,自動車,KOTO製油圧ラフター,D 建設業,122500,30226.6,1575669,231798,23949,38435,39641,26354,21414,71128,0,4550,303802,2,既存先,一般リース,1,当社受注,,2,銀行,19150,60,2.51%
922176,2025/1/21,宇都宮営業部,自動車,GIGAセミトラクタ,H 運輪業・郵便業,126077,38469.3,395863,57833,963,-420,2646,1815,29867,51605,,1428,l,9,既存先,自動車リース,1,当社受注,,,銀行,"26849,427",60,1.58%
906589,2025/3/24,宇都宮営業部,一般,ヤンマー超小型バックホー,D 建設業,82244,9448.6,179467,38510,4834,5324,4119,2082,,6920,0,1716,10346,8.1,既存先,一般リース,1,当社受注,,2,銀行,3900,84,3.41%
915353,2025/4/10,宇都宮営業部,一般,バッテリーフォークリフト,E 製造業,29500,1641.4,1322980,120879,9569,6492,5119,6237,,,0,9880,,,新規先,一般リース,1,当社受注,,2,銀行,1500,60,4.62%
908806,2025/4/16,宇都宮営業部,一般,CROSSTREK Limited 2. 0L e-BOXER,M 宿泊業・飲食サービス業,217005.125,4777.7,559433,433852,5553,9184,1085,31707,,1965,5192,36443,0,8_2,既存先,一般リース,1,当社受注,,2,銀行,1490,60,3.51%
912002,2025/7/7,宇都宮営業部,自動車,日野デュトロ,H 運輪業・郵便業,59312,3640.8,1639259,69670,-10231,158,3104,1769,27711,49068,,1007,104501,9,既存先,自動車リース,1,当社受注,,,銀行,3800,60,2.51%
932439,2025/1/31,宇都宮営業部,自動車,レクサス UX300h,D 建設業,10000,12120,393489,109495,34936,37661,26613,300,1178,1618,,16458,,4,既存先,自動車リース,1,当社受注,,2,銀行,3137.718,60,2.53%
909151,2025/6/27,宇都宮営業部,一般,（株）ミツトヨ輪郭形状・表面粗さ測定器,1卸売業・小売業,29596,0,789924,141857,7094,11801,9590,2249,,725,0,11203,,3,既存先,一般リース,1,当社受注,,,銀行,916,60,2.16%
914670,2025/6/11,宇都宮営業部,一般,スライサー,1卸売業・小売業,201994,15139.58,7285143,1242363,27998,44928,44731,50017,,26706,36206,106813,,4,既存先,一般リース,1,当社受注,,2,銀行,6784,60,2.01%
909734,2025/2/27,宇都宮営業部,自動車,キャラバン標準ルーフ,H 運輪業・郵便業,288869.538,16460.3,961123,508254,86045,92727,77929,40014,,77667,1015,44928,,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,8650,60,2.52%
919633,2025/2/3,宇都宮営業部,一般,高圧洗浄機,Rサービス業（他に分類されないもの）,39092,316.75,203098,44273,17995,17501,13381,180,,,0,1086,119,,既存先,一般リース,2,失注,設備投資見合せ（部週・延館）,2,銀行,953.4,60,5.54%
932608,2025/3/3,宇都宮営業部,自動車,排水処理設備,E製造業,50000,D,2183952,242991,-21362,30973,16702,4761,44081,124949,2091,6999,877,3,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,7779.145,84,2.28%
925820,2025/4/2,宇都宮営業部,自動車,新型ハリアー,D 建設業,5972,0,828744,155454,-11666,16248,14559,1470,37542,78950,0,20761,61323,,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,5000,60,2.59%
932776,2025/4/9,宇都宮営業部,割賦,食器類,p 医療・福祉,324506,0,781812,781812,25392,50203,38595,52663,,5392,1025,13844,l,5,新規先,割賦,2,失注,他社競合（レート）,,銀行,2800,60,2.51%
921608,2025/6/2,宇都宮営業部,自動車,三菱 スーパーグレード,H 運輪業・郵便業,44989,15614.4,1551253,183686,114407,115938,70723,1691,18227,34299,0,62,158755,,既存先,自動車リース,2,失注,他社競合（レート）,,銀行,16600,60,2.08%
931987,2025/4/10,宇都宮営業部,一般,上下面サンダー機械,E 製造業,24916,9555.9,373436,183472,9616,9715,7677,4443,,1994,,7514,,,既存先,一般リース,1,当社受注,,,銀行,3440.5,72,2.79%
931674,2025/4/11,宇都宮営業部,一般,メルセデス ベンツ,1卸売業・小売業,65250,9465.6,806577,376446,14707,17648,16408,11474,D,670,,34864,,,既存先,一般リース,2,失注,他社験合（レート）,2,銀行,2100,60,2.57%
932719,2025/3/26,宇都宮営業部,自動車,日野プロフィア FS③,1卸売業・小売業,77380.956,0,4341478,162455,14157,11329,6394,12520,60300,84286,30748,1265,11313,5,新規先,自動車リース,,,,2,銀行,17500,60,2.51%
928914,2025/5/16,宇都宮営業部,自動車,ノートX FOUR,1卸売業・小売業,106632,20589.8,1845095,558378,114872,121716,80107,15159,0,20555,,41857,0,3,既存先,自動車リース,1,当社受注,,2,銀行,2439.409,60,2.95%
912306,2025/3/26,宇都宮営業部,自動車,ニッサン クリッパートラック 低温冷凍車 DX,E製造業,385013,47291.4,974564,386871,676,3126,4813,31696,,20476,,26926,,8_2,既存先,自動車リース,1,当社受注,,2,銀行,3011.8,60,3.70%
923273,2024/7/30,宇都宮営業部,自動車,ミニショベル,D建設業,17161,3251.4,304978,87810,5771,6232,5882,0,8229,15320,,10363,129,,既存先,自動車リース,2,失注,設備投資見合せ（普通・延用）,,銀行,4249.227,60,3.03%
910711,2025/6/4,宇都宮営業部,自動車,ライズ<HEV>Z②,Rサービス業（他に分類されないもの）,62994,906.5,851285,185856,9782,6671,6671,10653,,29952,,26287,,8_2,既存先,自動車リース,,,,1,ユーザー,9153.2,60,5.02%
921608,2025/6/16,宇都宮営業部,自動車,三菱 スーパーグレード,H 運輸業・郵便業,44989,15614.4,1551253,183686,114407,115938,70723,1691,18227,34299,,62,158755,4,既存先,自動車リース,2,失注,他社競合（レート）,,銀行,15710,60,2.05%
