ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
904684,2024/7/22,宇都宮営業部,一般,機械一式,E製造業,65645,38359.45,1507377,373461,47574,37880,36512,17716,0,17763,0,80756,3236,8_2,既存先,一般リース,1,当社受注,,2,銀行,26811.5,72,5.01%
932286,2025/1/7,宇都宮営業部,自動車,カローラクロス,D 建設業,53468,3159,7919,1594,640,549,384,,,,0,,44,8_1,既存先,自動車リース,1,当社受注,,2,銀行,3436.791,84,3.22%
924686,2025/6/9,宇都宮営業部,一般,冷蔵ショーケース,1卸売業・小売業,D,3519.5,41217,28563,1446,3369,1632,650,800,1932,0,2449,U,,既存先,一般リース,1,当社受注,,1,ユーザー,2800,72,3.03%
916412,2025/4/1,宇都宮営業部,一般,WEB会議用モニター,E製造業,0,,544082,298622,-184754,-125668,-126216,2098,0,0,327,28543,,8_2,既存先,一般リース,2,失注,熊宿方法食堂（脳育・自己食堂）,2,銀行,1878,60,4.08%
916479,2024/9/3,,一般,冷凍庫,1卸売業・小売業,77624,2028,725865,175251,18478,17872,12993,2869,,,,13323,U,4,既存先,一般リース,2,失注,設備投資見合せ（♥湯・延期）,2,銀行,20000,72,
911400,2025/5/21,宇都宮営業部,自動車,UDトラックス クオン,H 運輸業・郵便業,34500,,529748,36811,-33759,-16737,-17247,2186,11500,5711,26665,2521,23916,,既存先,自動車リース,2,失注,※着方法変更く駐費・自己貴金）,2,銀行,4128.882,48,3.24%
913804,2025/4/8,宇都宮営業部,自動車,STEPWGN,E製造業,12082.5,4594.2,168344,21330,-2264,194,113,2818,25613,5351,79992,3269,163,0,既存先,自動車リース,,当社受注,,2,銀行,4469.336,60,4.00%
903682,2025/4/21,,一般,事務機器一式,Rサービス薬（他に分類されないもの）,343126,13154.4,576222,463937,23046,19122,14504,28339,,3915,,13589,,5,新規先,一般リース,1,当社受注,,2,銀行,5000,60,3.02%
910097,2025/4/18,宇都宮営業部,自動車,ノア,Rサービス業（他に分類されないもの）,309369,26234.95,913956,891898,71905,61216,31228,11836,0,1645,431,50731,,4,既存先,自動車リース,1,当社受注,,2,銀行,3027.07,60,2.33%
913608,2025/5/30,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,260,60,1.58%
918942,2025/5/14,宇都宮営業部,割賦,ミニショベル,D建設業,112482,3899.7,735863,85863,3147,1537,940,962,31673,84554,24492,5070,18777,,既存先,割賦,1,当社受注,,2,銀行,3600,60,2.63%
913608,2025/5/30,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1.,ユーザー,260,60,1.58%
913608,2025/4/10,宇都宮営業部,一般,防犯カメラシステム,Rサービス系（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,30829,60,1.55%
913608,2025/5/30,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,338.5,60,1.58%
