ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
921100,2025/7/25,,一般,フォークリフト②,Rサービス業（他に分類されないもの）,20,2.7484,1320.806,226.953,36.626,53.4,87.754,21.368,54.916,8.851,94.985,5.862,114.791,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,2.45,60,2.65%
945588,2025/3/12,,割賦,堅型袋詰真空包装機,E製造業,60,24.198,1536.942,319.269,85.425,80.131,56.826,6.975,24.988,47.728,0.482,2.936,16.465,無格付,既存先,割賦,1,当社受注,,2,銀行,22,84,3.01%
910623,2025/7/29,,自動車,冷蔵大型トラック,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,0,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,23.85,60,1.91%
911369,2025/7/2,,割賦,コンクリートカッター AZZ406,D建設業,41.624,10.1867,635.019,159.498,41.205,41.717,33.005,4.032,31.381,54.387,1.327,0.577,6.702,無格付,既存先,割賦,,当社受注,,2,銀行,9.7,60,3.01%
967426,2025/8/1,,割賦,CNC精密自動旋盤 B026C,E 製造業,187.7,115.3801,601.615,56.181,-46.032,6.074,5.863,5.336,101.972,1003.572,-1173.183,3.393,5.844,5,既存先,割賦,,当社受注,,2,銀行,12.05,72,2.02%
934285,2025/7/23,,一般,富士フィルム 内視鏡システム ELUXEO 6000,p 医療・福祉,27.852,14.0448,177.14,160.478,3.419,4.904,4.616,7.071,,,,21.039,,要注意先,新規先,一般リース,1,当社受注,,2,銀行,11.99,84,3.50%
923743,2025/4/11,,自動車,エクストレイル,D 建設業,24.805,8.2905,88.479,45.983,16.128,21.434,17.566,0.928,0,,,1.935,6.718,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,5.58608,60,2.63%
906581,2025/5/20,,一般,ギフトシステムサーバー ML 30,E 製造業,1805.61,21.82316,27992.564,3678.318,-438.934,-410.638,-495.109,106.193,476.436,313.704,670.643,0,116.475,9,既存先,一般リース,1,当社受注,,,銀行,2.24,60,2.59%
933114,2025/7/18,,一般,フルカラー複合機,1卸売業・小売業,37.38071,2.276,201.255,35.358,2.3,1.257,1.447,1.474,,1.47,0,2.418,,要注意先,既存先,一般リース,1,当社受注,,2,銀行,1.1111,72,4.16%
931214,2024/7/3,,一般,蒸気ボイラー,E 製造業,204.888,141.636,237.038,55.561,-6.835,8.548,9.097,4.717,1.341,26.391,0,13.442,,要注意先,新規先,一般リース,1,当社受注,,2,銀行,5.8725,60,2.68%
927568,2025/7/11,,自動車,スズキ キャリイ KC,D建設業,12.326,3.6816,49.906,30.003,5.872,5.816,5.735,1.523,,2.763,0,1.2,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,1.266764,60,4.13%
933005,2025/7/9,,一般,オリオン RKE型チラー,E 製造業,36.892,2.238,347.013,20.721,-7.138,-1.845,-1.958,0.666,8.101,26.005,0,0,3.351,3,新規先,一般リース,,当社受注,,2,銀行,2.05,60,1.89%
967426,2025/7/30,,割賦,CNC精密自動旋盤 B 075C,E 製造業,187.7,115.3801,601.615,56.181,-46.032,6.074,5.863,5.336,101.972,1003.572,-1173.183,3.393,5.844,5,既存先,割賦,1,当社受注,,2,銀行,12,72,2.01%
928613,2025/6/26,,自動車,UDトラックス トラクタ 11. 5t,H 運輪業・郵便業,161.953,34.41672,1402.554,1402.554,38.34,35.397,25.684,157.066,,306.678,0.56,50.871,,5,既存先,自動車リース,1,当社受注,,1,ユーザー,12.1,60,1.91%
917606,2025/4/14,,一般,コマツ超小旋回油圧ショベル,D建設業,44.894,3.42916,200.066,40.653,5.373,0.289,0.208,0,0,33.115,0,2.798,14.474,無格付,既存先,一般リース,2,失注,黒糖方法更（税・魚己貴金）,,ユーザー,11.6,60,2.77%
918916,2025/2/7,,自動車,ハイゼット スローバー,p 医療・福祉,33.32,0,2224.041,2039.5,-5.972,29.747,29.242,77.181,0,271.592,-2275.187,51.056,,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,1.664496,60,4.37%
919953,2025/5/8,,自動車,新型クラウンセダン（HEV） Z,H 運輪業・郵便業,11.466,0,219.525,49.041,-1.344,0.242,0.231,1.035,16.824,19.326,0,0.97,0.522,無格付,既存先,自動車リース,,,,2,銀行,7.44481,60,
941595,2025/3/5,,自動車,いす”トラックGIGA25,H 運輸業・郵便業,278.083,70.4904,1139.299,293.168,48.959,51.44,22.506,3.527,57.979,2.843,0,6.585,63.114,9,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,16,60,1.91%
