ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
955629,2025/9/12,宇都宮営業部,一般,ノートパソコン,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,0,,,5.991,0,4,既存先,一般リース,1,当社受注,,2,銀行,2.5783,60,2.55%
936074,2025/6/18,宇都宮営業部,一般,監視カメラシステム,D建設業,,3.744,1358.319,281.267,171.175,171.936,89.897,2.584,5.352,1.722,,10.69,6.596,2,既存先,一般リース,1,当社受注,,2,銀行,0.5255,84,2.53%
955629,2025/9/22,宇都宮営業部,一般,ノートパソコン,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,,4,既存先,一般リース,1,当社受注,,2,銀行,1.080957,60,2.59%
936617,2025/8/22,宇都宮営業部,一般,簡易賀流蒸気ボイラー,Rサービス業（他に分願されないもの）,42.199,,87.166,87.166,31.514,17.235,13.5,3.398,,,,,,9,既存先,一般リース,1,当社受注,,1,ユーザー,3.8,60,3.51%
955629,2025/9/22,宇都宮営業部,一般,ノートパソコン,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,0,,,5.991,,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.808706,60,2.58%
911369,2025/5/1,宇都宮営業部,自動車,ELFナロー①,D建設業,41.624,10.1867,635.019,159.498,41.205,41.717,33.005,4.032,31.381,54.387,1.327,0.577,6.702,無格付,既存先,自動車リース,1,当社受注,,2,銀行,6.1,60,3.03%
940969,2025/8/25,宇都宮営業部,一般,8ボタンデジタルコードレス電話機 12台,p 医療・福祉,27.852,,345.559,345.559,-6.058,-5.855,-5.855,16.098,,0.581,4.176,,,6,既存先,一般リース,2,失注,他社合（レート）,1,ユーザー,0.6,60,2.87%
932952,2025/5/21,宇都宮営業部,自動車,UDトラック 2RG-CG5FL,1卸売業・小売業,46.664,0,528.318,77.581,22.075,25.156,15.343,0,22.967,32.134,0,3.69,0,4,新規先,自動車リース,2,失注,開運方出変更（脳実・自己資金）,2,銀行,22.4,60,3.00%
903286,2025/4/11,宇都宮営業部,自動車,ハイエースバン DX,1卸売業・小売業,10.167,0,500.582,119.602,3.105,3.457,1.497,5.114,,16.677,-65.359,13.023,,要注意先,既存先,自動車リース,1,当社受注,,,ユーザー,2.239536,60,3.73%
930694,2025/6/20,宇都宮営業部,割賦,歯科ユニット,p 医療・福祉,39.064,10.3797,237.256,136.019,-6.223,1.166,0.978,8.942,0,16.035,0.219,7.655,,無格付,既存先,割賦,2,失注,設費資見合社（湯・越糖）,2,銀行,2.867,60,2.83%
950524,2025/8/4,宇都宮営業部,一般,富士フイルムA3カラー複合機 3台,Rサービス業（他に分類されないもの）,167.255,0.186,404.104,56.009,-12.235,-12.811,51.573,,,8.566,,7.027,,要注意先,既存先,一般リース,,失注,■方法変実（部実・自己貴金）,,ユーザー,2.7,60,5.03%
933407,2025/8/6,宇都宮営業部,一般,POS機器,1卸売業・小売業,961.939636,,13501.042,2048.678,88.372,23.964,50.475,77.444,,64.672,3.804,272.127,,無格付,既存先,一般リース,2,失注,設備検費見合せ（舗選・越線）,2,銀行,0.8383,60,3.25%
925649,2025/7/14,宇都宮営業部,一般,横型マシニングセンタ HCN-5000,E製造業,136.634,358.5202,6746.311,493.455,-15.593,26.359,20.862,9.781,220.502,368.408,,12,242.779,2,既存先,一般リース,1,当社受注,,2,銀行,67,84,2.35%
955629,2025/9/22,宇都宮営業部,一般,PharnesX-EX ④ （ハード）,Rサービス（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,0,,,5.991,0,4,既存先,一般リース,1,当社受注,,2,銀行,0.387356,60,2.72%
955629,2025/9/22,宇都宮営業部,一般,PharnesX-EX ④ （ハード）,Rサービス業（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,0,0,,5.991,0,4,既存先,一般リース,1,当社受注,,2,銀行,1.041294,60,2.53%
955629,2025/9/22,宇都宮営業部,一般,Pharnes X-EX④（ハード）,Rサービス業（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,,4,既存先,一般リース,1,当社受注,,,銀行,3.05,60,2.50%
933544,2025/9/12,宇都宮営業部,一般,電子カルテシステム BrainboxV-IV ハードウェア,p 医療・福祉,13,0,160.159,143.352,6.614,7.954,7.873,7.02,0,2.167,,8.8,,無格付,新規先,一般リース,1,当社受注,,2,銀行,3529.829,60,2.72%
932293,2025/1/8,宇都宮営業部,自動車,ELF,E 製造業,9.253,0,132.767,49.334,0.317,5.18,5.18,1.785,1.371,2.13,0.3,0.317,6.066,無格付,新規先,自動車リース,2,失注,設■検索見合せ（部品・迷用）,2,銀行,9.5,60,
938088,2025/7/16,宇都宮営業部,一般,デジタルマイクロスコープ,E 製造業,275.843,0,5215.993,502.229,97.31,152.175,122.443,4.542,52.271,109.493,,2.564,21.484,2,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,4.541,60,1.83%
915837,2025/6/19,宇都宮営業部,自動車,プリウス,M 宿泊業・飲食サービス業,59.693,0,71.045,50.728,-2.149,-2.843,-2.924,2.865,,8.402,,0.465,0,要注意先,新規先,自動車リース,1,当社受注,,,銀行,3.805909,60,4.04%
919093,2025/3/10,宇都宮営業部,一般,射出成形機 Si-350-7,E 製造業,153.32,,355.453,43.837,1.475,-0.667,0.276,0.313,15.545,29.68,1.413,3.041,3.97,要注意先,新規先,一般リース,,失注,黒理方法変更（質・自己資金）,2,銀行,25,84,4.51%
901408,2025/9/5,宇都宮営業部,自動車,（R6） ランドクルーザー250,Rサービス業（他に分類されないもの）,5.992,1.54,310.982,99.006,-7.105,-3.877,12.679,31.525,0,45.731,,5.579,0,無格付,既存先,自動車リース,1,当社受注,,2,銀行,6,36,2.94%
930778,2025/7/29,宇都宮営業部,自動車,いす” FORWARD 4T クレーン付,H 運輸業・郵便業,46.19,0,82.861,16.682,2.911,1.718,1.268,0,19.313,46.006,,2.265,10.771,無格付,新規先,自動車リース,1,当社受注,,1,ユーザー,11.515109,84,3.01%
909556,2025/8/28,宇都宮営業部,自動車,ハイエースパン DX 5ドア STDフロア,1卸売業・小売業,50,11.5552,556.66,197.189,50.121,54.932,26.931,5.322,,0.297,,3.14,0,無格付,既存先,自動車リース,1,当社受注,,2,銀行,3.096891,60,3.06%
955629,2025/9/22,宇都宮営業部,一般,PharnesX-EX ⑤（ハード）,Rサービス業（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,0,4,既存先,一般リース,1,当社受注,,2,銀行,0.387356,60,2.72%
955629,2025/9/22,宇都宮営業部,一般,PharnesX-EX⑤（ハード）,Rサービス業（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,0,4,既存先,一般リース,1,当社受注,,2,銀行,1.312644,60,2.54%
910623,2025/7/29,宇都宮営業部,自動車,冷蔵大型トラック,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,0,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,23.85,60,1.90%
960900,2025/9/17,,一般,複合機,Rサービス業（他に分類されないも）,296.278,4.0014,1126.337,470.429,48.635,57.914,31.696,27.041,49.77,51.905,-323.237,0.371,27.586,4,既存先,一般リース,1,当社受注,,,銀行,1.28,60,2.24%
932915,2025/5/30,,自動車,ヴェルファイア（HEV） Z PREMIER,D 建設業,0.58,0,29.414,29.327,5.718,5.817,4.413,0.03,0,0.194,0,0.238,,無格付,新規先,自動車リース,1,当社受注,,2,銀行,7.161755,60,3.51%
963987,2025/7/7,宇都宮営業部,一般,シャープ デジタル複合機,p 医療・福祉,323.588,3.2754,1485.094,976.508,31.766,35.593,-35.945,64.102,,3.152,34.591,52.208,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.48,60,2.09%
924799,2025/8/27,宇都宮営業部,自動車,NV 200 バネット 5ドアバン,Rサービス業（他に分類されないもの）,15,2.01165,534.616,363.688,-0.806,0.99,0.718,5.835,,6.563,0,16.598,0,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,2.095418,60,2.51%
930597,2025/5/9,,自動車,クボタ トラクター,Rサービス業（他に分類されないもの）,37.219,4.6892,20.25,6.453,-6.833,-7.056,-7.266,3.161,3.84,20.55,7.415,0.137,,9,既存先,自動車リース,1,当社受注,,2,銀行,13.090909,108,5.00%
955629,2025/9/22,,一般,PharnesX-EX ②（ソフト）,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,0,0,5.991,,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.569043,60,2.57%
